Date of Flight,Airline Identifier,Flight No.,Origin,Destination,DEP_DELAY,ARR_DELAY,Date of Flight_month,Date of Flight_weekday
01/18/2009,WN,1572,PHL,JAX,1.0,2.4,1,Sunday
01/18/2009,WN,364,PHL,MDW,0.13333333333333333,1.7333333333333334,1,Sunday
01/18/2009,WN,1332,PHL,MHT,3.733333333333333,3.45,1,Sunday
01/18/2009,WN,117,PHL,RDU,1.1166666666666667,1.0166666666666666,1,Sunday
01/18/2009,WN,1602,PHX,SAN,1.7,1.5166666666666666,1,Sunday
01/18/2009,WN,1586,PIT,MCO,1.7166666666666666,1.9833333333333327,1,Sunday
01/18/2009,WN,285,PIT,MDW,1.15,1.0833333333333333,1,Sunday
01/18/2009,WN,184,PVD,BWI,1.75,2.0,1,Sunday
01/18/2009,WN,236,PVD,BWI,2.85,3.033333333333333,1,Sunday
01/18/2009,WN,1788,PVD,BWI,1.7166666666666666,2.15,1,Sunday
01/18/2009,WN,1184,PVD,FLL,0.8333333333333334,1.25,1,Sunday
01/18/2009,WN,1233,PVD,FLL,1.1833333333333331,1.25,1,Sunday
01/18/2009,WN,826,PVD,MCO,0.43333333333333335,1.15,1,Sunday
01/18/2009,WN,988,PVD,MCO,1.8166666666666669,2.333333333333333,1,Sunday
01/18/2009,WN,1602,PVD,PHX,1.6,1.55,1,Sunday
01/18/2009,WN,528,PVD,TPA,1.4666666666666666,1.9,1,Sunday
01/18/2009,WN,1876,RSW,MDW,2.35,2.2,1,Sunday
01/18/2009,WN,1673,RSW,STL,1.7166666666666666,1.55,1,Sunday
01/18/2009,WN,1602,SAN,SMF,1.5,1.3166666666666669,1,Sunday
01/18/2009,WN,1141,SDF,MDW,1.3166666666666669,1.3166666666666669,1,Sunday
01/18/2009,WN,1459,SDF,TPA,6.566666666666666,6.433333333333334,1,Sunday
01/18/2009,WN,619,SFO,SAN,1.2,1.1166666666666667,1,Sunday
01/18/2009,WN,732,SJC,ONT,1.4,1.4,1,Sunday
01/18/2009,WN,114,SNA,OAK,1.7833333333333334,1.5166666666666666,1,Sunday
01/18/2009,WN,1112,SNA,SJC,1.2833333333333334,1.1333333333333333,1,Sunday
01/18/2009,WN,1673,STL,MCI,1.3666666666666667,1.1833333333333331,1,Sunday
01/18/2009,WN,1013,STL,TUL,2.566666666666667,2.333333333333333,1,Sunday
01/18/2009,WN,528,TPA,FLL,1.8666666666666667,1.8666666666666667,1,Sunday
01/19/2009,WN,362,ABQ,LAS,1.6166666666666667,1.25,1,Monday
01/19/2009,WN,1141,BHM,SDF,1.1833333333333331,1.1,1,Monday
01/19/2009,WN,687,BNA,AUS,2.3833333333333333,1.8,1,Monday
01/19/2009,WN,1804,BNA,LAX,1.3833333333333333,1.05,1,Monday
01/19/2009,WN,197,BNA,PHL,1.8166666666666669,1.6333333333333333,1,Monday
01/19/2009,WN,1772,BUF,BWI,1.1666666666666667,1.1,1,Monday
01/19/2009,WN,1804,BWI,BNA,1.4,1.35,1,Monday
01/19/2009,WN,2175,BWI,MDW,2.533333333333333,2.3666666666666667,1,Monday
01/19/2009,WN,1799,BWI,PVD,1.4833333333333334,1.4,1,Monday
01/19/2009,WN,1028,CMH,PHL,0.85,1.1666666666666667,1,Monday
01/19/2009,WN,1625,CMH,PHL,2.083333333333333,2.083333333333333,1,Monday
01/19/2009,WN,1054,FLL,MSY,1.0666666666666669,1.1666666666666667,1,Monday
01/19/2009,WN,726,FLL,PHL,2.033333333333333,1.6666666666666667,1,Monday
01/19/2009,WN,76,HOU,SAT,2.4166666666666665,2.3,1,Monday
01/19/2009,WN,1745,ISP,MCO,1.4333333333333331,1.5333333333333334,1,Monday
01/19/2009,WN,266,ISP,RSW,1.4833333333333334,1.0833333333333333,1,Monday
01/19/2009,WN,1332,JAX,PHL,3.433333333333333,3.083333333333333,1,Monday
01/19/2009,WN,328,MCO,FLL,1.3833333333333333,1.25,1,Monday
01/19/2009,WN,364,MCO,PHL,3.15,2.9166666666666665,1,Monday
01/19/2009,WN,1010,MCO,PHL,2.583333333333333,2.2333333333333334,1,Monday
01/19/2009,WN,1388,MCO,PHL,1.7666666666666666,1.6,1,Monday
01/19/2009,WN,1831,MCO,PHL,3.45,3.0,1,Monday
01/19/2009,WN,1581,MCO,STL,1.5666666666666669,1.5833333333333333,1,Monday
01/19/2009,WN,479,MDW,BUF,1.7833333333333334,1.7333333333333334,1,Monday
01/19/2009,WN,86,MDW,PHL,2.2,2.083333333333333,1,Monday
01/19/2009,WN,1252,MDW,PHL,2.5,2.683333333333333,1,Monday
01/19/2009,WN,1669,MDW,PHL,2.9166666666666665,2.533333333333333,1,Monday
01/19/2009,WN,1929,MDW,PHL,2.933333333333333,2.9,1,Monday
01/19/2009,WN,2175,MHT,BWI,2.4166666666666665,2.566666666666667,1,Monday
01/19/2009,WN,328,MHT,MCO,1.65,1.5666666666666669,1,Monday
01/19/2009,WN,341,MHT,PHL,0.05,1.3,1,Monday
01/19/2009,WN,1077,MHT,PHL,1.1666666666666667,1.3,1,Monday
01/19/2009,WN,1205,MHT,PHL,2.0166666666666666,2.1166666666666667,1,Monday
01/19/2009,WN,1219,MHT,PHL,2.6666666666666665,2.6,1,Monday
01/19/2009,WN,1849,MHT,TPA,0.8333333333333334,1.0833333333333333,1,Monday
01/19/2009,WN,1141,MSY,BHM,1.3333333333333333,1.25,1,Monday
01/19/2009,WN,704,OAK,ABQ,1.7333333333333334,1.7,1,Monday
01/19/2009,WN,809,ONT,OAK,2.0166666666666666,1.75,1,Monday
01/19/2009,WN,1658,PBI,ISP,1.65,1.4,1,Monday
01/19/2009,WN,1116,PBI,PHL,2.7,2.55,1,Monday
01/19/2009,WN,687,PHL,BNA,2.8,2.5,1,Monday
01/19/2009,WN,1440,PHL,BNA,0.6166666666666667,1.0166666666666666,1,Monday
01/19/2009,WN,1205,PHL,CMH,2.1,1.7833333333333334,1,Monday
01/19/2009,WN,1189,PHL,FLL,2.5,2.3666666666666667,1,Monday
01/19/2009,WN,76,PHL,HOU,2.083333333333333,2.433333333333333,1,Monday
01/19/2009,WN,1572,PHL,JAX,2.45,2.216666666666667,1,Monday
01/19/2009,WN,900,PHL,MCO,2.5,2.35,1,Monday
01/19/2009,WN,1494,PHL,MCO,0.8666666666666667,1.1,1,Monday
01/19/2009,WN,1555,PHL,MCO,1.1833333333333331,1.4666666666666666,1,Monday
01/19/2009,WN,364,PHL,MDW,2.833333333333333,2.3666666666666667,1,Monday
01/19/2009,WN,197,PHL,MHT,1.6333333333333333,1.8,1,Monday
01/19/2009,WN,1010,PHL,MHT,2.2666666666666666,2.2,1,Monday
01/19/2009,WN,1132,PHL,MHT,0.8833333333333333,1.6166666666666667,1,Monday
01/19/2009,WN,1332,PHL,MHT,3.65,3.566666666666667,1,Monday
01/19/2009,WN,1219,PHL,PBI,2.566666666666667,2.716666666666667,1,Monday
01/19/2009,WN,1647,PHL,PBI,1.2666666666666666,1.55,1,Monday
01/19/2009,WN,1574,PHL,PHX,2.6166666666666667,2.95,1,Monday
01/19/2009,WN,190,PHL,PIT,2.1666666666666665,2.1,1,Monday
01/19/2009,WN,656,PHL,PIT,3.0,3.1,1,Monday
01/19/2009,WN,726,PHL,PIT,1.7666666666666666,2.3833333333333333,1,Monday
01/19/2009,WN,883,PHL,PIT,0.75,1.0333333333333334,1,Monday
01/19/2009,WN,86,PHL,PVD,2.183333333333333,2.316666666666667,1,Monday
01/19/2009,WN,928,PHL,PVD,0.5166666666666667,1.1833333333333331,1,Monday
01/19/2009,WN,1028,PHL,PVD,1.4,1.6166666666666667,1,Monday
01/19/2009,WN,117,PHL,RDU,1.7166666666666666,1.5,1,Monday
01/19/2009,WN,605,PHL,RDU,0.9833333333333332,1.4333333333333331,1,Monday
01/19/2009,WN,1540,PHL,RDU,3.1166666666666667,3.05,1,Monday
01/19/2009,WN,55,PHL,STL,0.9166666666666666,1.1166666666666667,1,Monday
01/19/2009,WN,813,PHL,TPA,2.4166666666666665,2.7666666666666666,1,Monday
01/19/2009,WN,1057,PHL,TPA,2.6333333333333333,2.216666666666667,1,Monday
01/19/2009,WN,1081,PHX,DEN,1.35,1.1666666666666667,1,Monday
01/19/2009,WN,236,PHX,LAX,1.15,1.0166666666666666,1,Monday
01/19/2009,WN,1574,PHX,LAX,0.9333333333333332,1.1666666666666667,1,Monday
01/19/2009,WN,675,PHX,SJC,1.4166666666666667,1.1166666666666667,1,Monday
01/19/2009,WN,656,PIT,MCO,3.033333333333333,2.75,1,Monday
01/19/2009,WN,186,PIT,PHL,1.2,1.1333333333333333,1,Monday
01/19/2009,WN,813,PIT,PHL,2.783333333333333,2.4833333333333334,1,Monday
01/19/2009,WN,1057,PIT,PHL,2.583333333333333,2.6,1,Monday
01/19/2009,WN,988,PVD,MCO,1.35,1.1166666666666667,1,Monday
01/19/2009,WN,117,PVD,PHL,1.6833333333333331,1.7333333333333334,1,Monday
01/19/2009,WN,687,PVD,PHL,3.1333333333333333,2.95,1,Monday
01/19/2009,WN,1555,PVD,PHL,0.016666666666666666,1.3166666666666669,1,Monday
01/19/2009,WN,528,PVD,TPA,1.6166666666666667,1.3333333333333333,1,Monday
01/19/2009,WN,1799,RDU,BWI,1.45,1.4166666666666667,1,Monday
01/19/2009,WN,1104,RDU,PHL,2.716666666666667,2.65,1,Monday
01/19/2009,WN,1308,RDU,PHL,2.9,2.6,1,Monday
01/19/2009,WN,1472,RDU,PHL,2.2333333333333334,2.0166666666666666,1,Monday
01/19/2009,WN,1640,SEA,SJC,1.85,2.0166666666666666,1,Monday
01/19/2009,WN,1640,SJC,ONT,1.9833333333333327,1.9166666666666667,1,Monday
01/19/2009,WN,32,STL,PHL,1.5833333333333333,1.4333333333333331,1,Monday
01/19/2009,WN,187,STL,PHX,1.65,1.1833333333333331,1,Monday
01/19/2009,WN,78,TPA,MCI,2.333333333333333,2.4,1,Monday
01/19/2009,WN,247,TPA,PHL,2.283333333333333,2.1666666666666665,1,Monday
01/19/2009,WN,1936,TPA,PIT,1.15,1.0666666666666669,1,Monday
01/20/2009,WN,595,ABQ,HOU,1.7,1.45,1,Tuesday
01/20/2009,WN,1394,BHM,DAL,2.1666666666666665,1.75,1,Tuesday
01/20/2009,WN,1394,BNA,BHM,2.1333333333333333,2.1,1,Tuesday
01/20/2009,WN,749,BOI,SLC,2.333333333333333,2.65,1,Tuesday
01/20/2009,WN,552,BWI,ALB,2.0166666666666666,1.933333333333333,1,Tuesday
01/20/2009,WN,1649,BWI,ORF,2.2666666666666666,2.1666666666666665,1,Tuesday
01/20/2009,WN,378,BWI,PVD,2.183333333333333,2.066666666666667,1,Tuesday
01/20/2009,WN,24,DAL,MCI,0.9833333333333332,1.1,1,Tuesday
01/20/2009,WN,879,DEN,MDW,1.0,1.0333333333333334,1,Tuesday
01/20/2009,WN,1499,DEN,MDW,0.7833333333333333,1.1166666666666667,1,Tuesday
01/20/2009,WN,684,FLL,MCO,1.1833333333333331,1.0666666666666669,1,Tuesday
01/20/2009,WN,1037,GEG,SEA,1.85,2.0,1,Tuesday
01/20/2009,WN,552,JAX,BWI,2.1166666666666667,1.9166666666666667,1,Tuesday
01/20/2009,WN,65,LAS,MHT,1.7666666666666666,1.8166666666666669,1,Tuesday
01/20/2009,WN,618,LAS,SEA,2.05,1.933333333333333,1,Tuesday
01/20/2009,WN,1754,LAS,SEA,1.8,1.3666666666666667,1,Tuesday
01/20/2009,WN,1699,LAS,SNA,1.1333333333333333,1.2166666666666666,1,Tuesday
01/20/2009,WN,1148,MCI,DEN,1.2333333333333334,1.1,1,Tuesday
01/20/2009,WN,318,MCI,MCO,1.7,1.4,1,Tuesday
01/20/2009,WN,24,MCI,MDW,1.0666666666666669,1.05,1,Tuesday
01/20/2009,WN,83,MCI,MDW,1.7833333333333334,1.8,1,Tuesday
01/20/2009,WN,1662,MCI,STL,0.9833333333333332,1.0166666666666666,1,Tuesday
01/20/2009,WN,1152,MCO,MDW,1.6166666666666667,1.45,1,Tuesday
01/20/2009,WN,322,MDW,RDU,1.3666666666666667,1.4,1,Tuesday
01/20/2009,WN,1152,MDW,SLC,1.75,1.3833333333333333,1,Tuesday
01/20/2009,WN,83,MDW,TPA,1.6166666666666667,1.15,1,Tuesday
01/20/2009,WN,1294,OAK,SEA,2.35,2.083333333333333,1,Tuesday
01/20/2009,WN,1649,ORF,JAX,2.183333333333333,2.1166666666666667,1,Tuesday
01/20/2009,WN,1219,PHL,PBI,1.3666666666666667,1.2,1,Tuesday
01/20/2009,WN,883,PHL,PIT,1.2166666666666666,1.1833333333333331,1,Tuesday
01/20/2009,WN,204,PHL,RDU,0.6333333333333333,1.35,1,Tuesday
01/20/2009,WN,1057,PHL,TPA,1.5333333333333334,1.15,1,Tuesday
01/20/2009,WN,73,PIT,MCO,1.4166666666666667,1.6666666666666667,1,Tuesday
01/20/2009,WN,1057,PIT,PHL,1.1833333333333331,1.5833333333333333,1,Tuesday
01/20/2009,WN,1649,PVD,BWI,1.95,1.7666666666666666,1,Tuesday
01/20/2009,WN,1394,RDU,BNA,1.5,1.8,1,Tuesday
01/20/2009,WN,201,RDU,BWI,1.0166666666666666,1.0666666666666669,1,Tuesday
01/20/2009,WN,378,RDU,BWI,2.316666666666667,2.2333333333333334,1,Tuesday
01/20/2009,WN,457,RDU,BWI,1.5166666666666666,1.7833333333333334,1,Tuesday
01/20/2009,WN,118,RDU,DEN,1.1833333333333331,1.2166666666666666,1,Tuesday
01/20/2009,WN,1445,RDU,FLL,0.7,1.2833333333333334,1,Tuesday
01/20/2009,WN,1127,RDU,LAS,1.9,1.8333333333333333,1,Tuesday
01/20/2009,WN,1587,RDU,MDW,2.45,2.4,1,Tuesday
01/20/2009,WN,883,RDU,PHL,0.7666666666666667,1.1833333333333331,1,Tuesday
01/20/2009,WN,132,RDU,TPA,1.1333333333333333,1.1166666666666667,1,Tuesday
01/20/2009,WN,129,RNO,SEA,1.3333333333333333,1.05,1,Tuesday
01/20/2009,WN,749,SEA,BOI,2.316666666666667,2.45,1,Tuesday
01/20/2009,WN,1841,SEA,DEN,1.05,1.1333333333333333,1,Tuesday
01/20/2009,WN,1287,SEA,LAS,4.716666666666667,4.866666666666666,1,Tuesday
01/20/2009,WN,318,SEA,MCI,2.066666666666667,1.9166666666666667,1,Tuesday
01/20/2009,WN,595,SEA,OAK,3.1,3.2666666666666666,1,Tuesday
01/20/2009,WN,1762,SEA,OAK,1.25,1.3833333333333333,1,Tuesday
01/20/2009,WN,1296,SEA,PHX,4.983333333333333,5.216666666666667,1,Tuesday
01/20/2009,WN,65,SEA,SLC,1.6,1.8,1,Tuesday
01/20/2009,WN,65,SLC,LAS,1.7166666666666666,1.9,1,Tuesday
01/20/2009,WN,749,SLC,LAX,2.7,2.6333333333333333,1,Tuesday
01/20/2009,WN,1340,SMF,SEA,3.4166666666666665,3.1,1,Tuesday
01/20/2009,WN,1833,TPA,BHM,1.0833333333333333,1.0833333333333333,1,Tuesday
01/20/2009,WN,24,TPA,HOU,1.2333333333333334,1.0333333333333334,1,Tuesday
01/20/2009,WN,78,TPA,MCI,1.3166666666666669,1.0666666666666669,1,Tuesday
01/20/2009,WN,1936,TPA,PIT,1.55,1.55,1,Tuesday
01/20/2009,WN,1587,TPA,RDU,0.95,1.85,1,Tuesday
01/20/2009,WN,223,TPA,STL,1.9166666666666667,1.7,1,Tuesday
01/20/2009,WN,595,TUS,ABQ,1.9833333333333327,1.85,1,Tuesday
01/21/2009,WN,845,BDL,BWI,1.4166666666666667,1.2166666666666666,1,Wednesday
01/21/2009,WN,1917,BUF,LAS,1.7,1.0833333333333333,1,Wednesday
01/21/2009,WN,294,BWI,BUF,1.2166666666666666,1.1666666666666667,1,Wednesday
01/21/2009,WN,845,BWI,IND,1.35,1.0333333333333334,1,Wednesday
01/21/2009,WN,690,CLE,STL,1.5166666666666666,1.1,1,Wednesday
01/21/2009,WN,1028,CMH,PHL,1.0166666666666666,1.0333333333333334,1,Wednesday
01/21/2009,WN,1738,IAD,MCO,2.583333333333333,2.1166666666666667,1,Wednesday
01/21/2009,WN,294,JAX,BWI,1.2333333333333334,1.1833333333333331,1,Wednesday
01/21/2009,WN,901,PHL,MHT,1.4666666666666666,1.55,1,Wednesday
01/21/2009,WN,692,STL,DTW,1.3,1.2,1,Wednesday
01/21/2009,WN,32,STL,PHL,1.4333333333333331,1.2666666666666666,1,Wednesday
01/21/2009,WN,223,TPA,STL,1.4833333333333334,1.25,1,Wednesday
01/22/2009,WN,1833,BHM,STL,1.2666666666666666,1.2,1,Thursday
01/22/2009,WN,598,BNA,CMH,2.1666666666666665,2.083333333333333,1,Thursday
01/22/2009,WN,546,BUF,PHX,1.7166666666666666,1.2333333333333334,1,Thursday
01/22/2009,WN,367,BWI,CMH,1.7166666666666666,1.6,1,Thursday
01/22/2009,WN,259,BWI,ISP,1.1666666666666667,1.1166666666666667,1,Thursday
01/22/2009,WN,1111,BWI,MHT,1.6,1.6,1,Thursday
01/22/2009,WN,963,BWI,TPA,1.7,1.1833333333333331,1,Thursday
01/22/2009,WN,367,CMH,LAS,1.5666666666666669,1.1166666666666667,1,Thursday
01/22/2009,WN,653,CMH,MDW,2.083333333333333,1.95,1,Thursday
01/22/2009,WN,1620,DEN,LAX,1.45,1.3833333333333333,1,Thursday
01/22/2009,WN,665,DTW,MDW,1.7166666666666666,1.3,1,Thursday
01/22/2009,WN,1067,ELP,DAL,1.1666666666666667,1.1333333333333333,1,Thursday
01/22/2009,WN,1833,FLL,TPA,1.7,1.6666666666666667,1,Thursday
01/22/2009,WN,1323,IND,MCO,1.4333333333333331,1.0333333333333334,1,Thursday
01/22/2009,WN,67,LAS,ONT,1.1666666666666667,1.15,1,Thursday
01/22/2009,WN,1661,LAS,RNO,0.8166666666666667,1.0333333333333334,1,Thursday
01/22/2009,WN,389,LAX,SFO,1.3833333333333333,1.3666666666666667,1,Thursday
01/22/2009,WN,1439,LAX,SFO,1.2833333333333334,1.25,1,Thursday
01/22/2009,WN,1620,LAX,SMF,1.1666666666666667,1.1,1,Thursday
01/22/2009,WN,280,MCI,BWI,1.7,1.6166666666666667,1,Thursday
01/22/2009,WN,1042,MCO,BDL,1.2666666666666666,1.1166666666666667,1,Thursday
01/22/2009,WN,598,MCO,BNA,1.9833333333333327,2.35,1,Thursday
01/22/2009,WN,644,MCO,BUF,1.6333333333333333,1.8333333333333333,1,Thursday
01/22/2009,WN,1038,MCO,BWI,1.5833333333333333,1.5333333333333334,1,Thursday
01/22/2009,WN,1620,MCO,DEN,1.7666666666666666,1.4833333333333334,1,Thursday
01/22/2009,WN,714,MCO,FLL,1.8333333333333333,1.7666666666666666,1,Thursday
01/22/2009,WN,12,MCO,HOU,1.7833333333333334,1.5833333333333333,1,Thursday
01/22/2009,WN,1236,MCO,IND,1.6666666666666667,1.5,1,Thursday
01/22/2009,WN,193,MCO,MCI,1.8166666666666669,1.8,1,Thursday
01/22/2009,WN,1063,MCO,MHT,2.0,2.216666666666667,1,Thursday
01/22/2009,WN,67,MCO,MSY,2.1666666666666665,2.0,1,Thursday
01/22/2009,WN,1596,MCO,ORF,1.5666666666666669,1.4666666666666666,1,Thursday
01/22/2009,WN,1933,MCO,PHL,1.2,1.2666666666666666,1,Thursday
01/22/2009,WN,1304,MCO,PIT,1.4833333333333334,1.6666666666666667,1,Thursday
01/22/2009,WN,1029,MCO,SAT,1.5,1.1166666666666667,1,Thursday
01/22/2009,WN,1395,MCO,SDF,1.8666666666666667,1.8666666666666667,1,Thursday
01/22/2009,WN,343,MCO,STL,2.033333333333333,1.8833333333333333,1,Thursday
01/22/2009,WN,1013,MDW,STL,1.35,1.0666666666666669,1,Thursday
01/22/2009,WN,66,MHT,BWI,1.5166666666666666,1.2333333333333334,1,Thursday
01/22/2009,WN,1150,MHT,FLL,2.2333333333333334,1.55,1,Thursday
01/22/2009,WN,67,MSY,LAS,1.8333333333333333,1.2,1,Thursday
01/22/2009,WN,1035,PHL,MDW,1.4166666666666667,1.1,1,Thursday
01/22/2009,WN,1067,PHX,ELP,1.2666666666666666,1.3,1,Thursday
01/22/2009,WN,259,PIT,BWI,1.5666666666666669,1.35,1,Thursday
01/22/2009,WN,1861,SAN,SFO,0.9333333333333332,1.2166666666666666,1,Thursday
01/22/2009,WN,2621,SAN,SFO,1.1166666666666667,1.1166666666666667,1,Thursday
01/22/2009,WN,1111,SDF,BWI,1.7666666666666666,1.7,1,Thursday
01/22/2009,WN,1067,SFO,PHX,1.3166666666666669,1.2833333333333334,1,Thursday
01/22/2009,WN,479,SMF,LAS,1.0166666666666666,1.1,1,Thursday
01/22/2009,WN,343,STL,DTW,1.7333333333333334,1.85,1,Thursday
01/22/2009,WN,1921,STL,MDW,1.3666666666666667,1.3333333333333333,1,Thursday
01/22/2009,WN,814,STL,SLC,1.6666666666666667,1.2333333333333334,1,Thursday
01/22/2009,WN,1833,TPA,BHM,1.5666666666666669,1.4166666666666667,1,Thursday
01/23/2009,WN,598,BNA,CMH,1.15,1.1,1,Friday
01/23/2009,WN,1038,BWI,ALB,1.0833333333333333,1.05,1,Friday
01/23/2009,WN,1006,BWI,RSW,1.8833333333333333,1.35,1,Friday
01/23/2009,WN,1316,CMH,BWI,1.2,1.1,1,Friday
01/23/2009,WN,653,CMH,MDW,1.05,1.0666666666666669,1,Friday
01/23/2009,WN,15,DAL,HOU,1.2666666666666666,1.1166666666666667,1,Friday
01/23/2009,WN,1648,DAL,MCI,1.3666666666666667,1.3666666666666667,1,Friday
01/23/2009,WN,913,DEN,LAX,1.4666666666666666,1.5166666666666666,1,Friday
01/23/2009,WN,1620,DEN,LAX,1.0833333333333333,1.15,1,Friday
01/23/2009,WN,1365,DEN,MDW,3.683333333333333,3.5,1,Friday
01/23/2009,WN,1547,DEN,SFO,0.25,1.1333333333333333,1,Friday
01/23/2009,WN,1796,DEN,SFO,1.1166666666666667,1.1833333333333331,1,Friday
01/23/2009,WN,1067,ELP,DAL,1.3,1.1333333333333333,1,Friday
01/23/2009,WN,1375,ELP,PHX,1.45,1.3666666666666667,1,Friday
01/23/2009,WN,2984,IAD,MDW,1.6833333333333331,1.3833333333333333,1,Friday
01/23/2009,WN,230,LAS,SFO,1.6,1.4333333333333331,1,Friday
01/23/2009,WN,854,LAS,TUL,1.4,1.05,1,Friday
01/23/2009,WN,389,LAX,SFO,1.8166666666666669,1.6833333333333331,1,Friday
01/23/2009,WN,1118,LAX,SFO,1.3666666666666667,1.3166666666666669,1,Friday
01/23/2009,WN,1272,LAX,SFO,1.0333333333333334,1.05,1,Friday
01/23/2009,WN,1439,LAX,SFO,1.15,1.2666666666666666,1,Friday
01/23/2009,WN,913,LAX,SJC,1.5166666666666666,1.3833333333333333,1,Friday
01/23/2009,WN,1114,LAX,SJC,1.4,1.25,1,Friday
01/23/2009,WN,961,LAX,SLC,2.3666666666666667,2.1666666666666665,1,Friday
01/23/2009,WN,1620,LAX,SMF,1.2833333333333334,1.2,1,Friday
01/23/2009,WN,1747,LIT,MDW,1.3,1.1333333333333333,1,Friday
01/23/2009,WN,1648,MCI,PDX,1.3333333333333333,1.0333333333333334,1,Friday
01/23/2009,WN,598,MCO,BNA,1.4333333333333331,1.4,1,Friday
01/23/2009,WN,644,MCO,BUF,2.05,1.8333333333333333,1,Friday
01/23/2009,WN,1038,MCO,BWI,1.1833333333333331,1.0166666666666666,1,Friday
01/23/2009,WN,1620,MCO,DEN,1.35,1.1,1,Friday
01/23/2009,WN,12,MCO,HOU,1.5166666666666666,1.2166666666666666,1,Friday
01/23/2009,WN,1236,MCO,IND,1.4333333333333331,1.1,1,Friday
01/23/2009,WN,628,MCO,MDW,1.95,2.0166666666666666,1,Friday
01/23/2009,WN,220,MCO,MHT,1.1333333333333333,1.0666666666666669,1,Friday
01/23/2009,WN,67,MCO,MSY,1.35,1.1,1,Friday
01/23/2009,WN,1586,MCO,RSW,1.2833333333333334,1.0666666666666669,1,Friday
01/23/2009,WN,1395,MCO,SDF,1.2833333333333334,1.2333333333333334,1,Friday
01/23/2009,WN,343,MCO,STL,1.4,1.3833333333333333,1,Friday
01/23/2009,WN,1316,MDW,CMH,1.4,1.2333333333333334,1,Friday
01/23/2009,WN,281,MDW,IAD,1.8666666666666667,1.55,1,Friday
01/23/2009,WN,2984,MDW,MSY,1.2833333333333334,1.0166666666666666,1,Friday
01/23/2009,WN,741,MHT,BWI,1.0666666666666669,1.0666666666666669,1,Friday
01/23/2009,WN,1006,MHT,BWI,2.15,1.9833333333333327,1,Friday
01/23/2009,WN,1064,MHT,PHL,1.6166666666666667,1.5333333333333334,1,Friday
01/23/2009,WN,889,MSY,MDW,1.0,1.2166666666666666,1,Friday
01/23/2009,WN,514,OAK,LAX,1.1833333333333331,1.0666666666666669,1,Friday
01/23/2009,WN,1663,PDX,OAK,2.0,1.8333333333333333,1,Friday
01/23/2009,WN,650,PDX,RNO,1.3,1.1666666666666667,1,Friday
01/23/2009,WN,551,PDX,SJC,0.9833333333333332,1.0166666666666666,1,Friday
01/23/2009,WN,687,PHL,BNA,0.7833333333333333,1.0333333333333334,1,Friday
01/23/2009,WN,913,PHL,DEN,1.6666666666666667,1.6333333333333333,1,Friday
01/23/2009,WN,656,PHL,PIT,0.9,1.25,1,Friday
01/23/2009,WN,1067,PHX,ELP,1.4,1.3,1,Friday
01/23/2009,WN,1428,PHX,HOU,1.4333333333333331,1.35,1,Friday
01/23/2009,WN,627,PHX,ONT,1.1666666666666667,1.15,1,Friday
01/23/2009,WN,1375,PHX,RNO,1.5166666666666666,1.4333333333333331,1,Friday
01/23/2009,WN,366,PHX,SFO,1.6,1.7,1,Friday
01/23/2009,WN,917,PHX,SFO,1.6,1.4333333333333331,1,Friday
01/23/2009,WN,1857,PHX,SFO,1.1333333333333333,1.0666666666666669,1,Friday
01/23/2009,WN,463,PHX,SLC,1.4333333333333331,1.2666666666666666,1,Friday
01/23/2009,WN,1586,PIT,MCO,1.7333333333333334,1.2833333333333334,1,Friday
01/23/2009,WN,650,RNO,LAS,1.3166666666666669,1.2333333333333334,1,Friday
01/23/2009,WN,1375,RNO,PDX,1.3833333333333333,1.2833333333333334,1,Friday
01/23/2009,WN,220,RSW,MCO,1.3166666666666669,1.2166666666666666,1,Friday
01/23/2009,WN,1601,SAN,SFO,1.5,1.2833333333333334,1,Friday
01/23/2009,WN,1111,SDF,BWI,1.0833333333333333,1.1166666666666667,1,Friday
01/23/2009,WN,1688,SFO,DEN,1.3,1.0666666666666669,1,Friday
01/23/2009,WN,854,SFO,LAS,1.5666666666666669,1.4333333333333331,1,Friday
01/23/2009,WN,1025,SFO,LAX,1.1833333333333331,1.0333333333333334,1,Friday
01/23/2009,WN,1067,SFO,PHX,1.65,1.4,1,Friday
01/23/2009,WN,560,SFO,SAN,1.4666666666666666,1.2833333333333334,1,Friday
01/23/2009,WN,980,SFO,SAN,1.35,1.3166666666666669,1,Friday
01/23/2009,WN,1408,SJC,LAX,1.0833333333333333,1.0833333333333333,1,Friday
01/23/2009,WN,913,SJC,PDX,1.4166666666666667,1.15,1,Friday
01/23/2009,WN,1365,SLC,DEN,3.933333333333333,3.65,1,Friday
01/23/2009,WN,1795,SLC,LAX,1.1333333333333333,1.05,1,Friday
01/23/2009,WN,961,SLC,PDX,2.216666666666667,2.033333333333333,1,Friday
01/23/2009,WN,1428,SLC,PHX,4.816666666666666,4.65,1,Friday
01/23/2009,WN,2599,SLC,PHX,3.25,3.283333333333333,1,Friday
01/23/2009,WN,1331,SMF,LAX,1.7333333333333334,1.5166666666666666,1,Friday
01/23/2009,WN,540,SMF,PHX,1.3833333333333333,1.2333333333333334,1,Friday
01/23/2009,WN,343,STL,DTW,1.2833333333333334,1.2166666666666666,1,Friday
